nus_code,name,level,education_level,field,n_styrk_linked,n_styrk_with_exposure,mean_exposure
651904,"Videreutdanning, biologi",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
651906,"Bachelor, biomatematikk, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
651907,"Bachelor, biomedisin, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
651908,"Bachelor, animal science, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
651910,"Bachelor, biovitenskap, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
651999,"Biologiske fag, andre, uspesifiserte, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå","Naturvitenskapelige fag, håndverksfag og tekniske fag",2,2,0.443369
662104,"Sosionomutdanning, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
662105,"Sosionomutdanning for døve, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
662106,"Sosionomutdanning, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762,Sosialfag,3,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
7621,Sosialfag,4,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762101,"Cand.polit.-utdanning, sosialfag. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762102,"Cand.polit.-utdanning, sosialt arbeid. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762103,Cand.sosion.-utdanning. UTGÅTT KODE,5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762104,"Master, sosialt arbeid, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762107,"Master, comparative social work, ettårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762108,"Master of Philosophy, childhood studies, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762109,"Master, flerkulturelt forebyggende arbeid med barn og unge, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762110,"Master, social work with families and children, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762111,"Master, samordning av helse- og velferdstjenester, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762113,"Master, barnevernsarbeid, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762114,Nasjonal videreutdanning i barnevernfaglig veiledning,5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762199,"Sosialfag, uspesifiserte, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
7629,"Sosialfag, andre",4,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762901,"Master, velferdspolitikk, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762902,"Master, velferdsforvaltning, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762903,"Master, funksjonshemming og samfunn, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762904,"Master, funksjonshemming og deltakelse, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762905,"Master, funksjonshemming og deltakelse, 1½-årig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762906,"Master, velferdsendring, erfaringsbasert, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
762999,"Sosialfag, andre, uspesifiserte, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå","Helse-, sosial- og idrettsfag",3,3,0.443304
781,Samferdsel,3,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
7811,Jernbanetrafikkfag,4,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781101,"Master, veg og jernbane, studieretning jernbane, 1½-årig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781199,"Jernbanetrafikkfag, uspesifiserte, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
7812,Luftfartsfag,4,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781201,"Master, luftfartsvitenskap, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781299,"Luftfartsfag, uspesifiserte, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
7813,Maritime navigasjonsfag,4,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781301,"Maritim kandidat, 2½-årig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781302,"Master of Science, nautikk, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781303,"Master, maritim ledelse, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781304,"Master, maritime operasjoner, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781305,"Master, ledelse av krevende maritime operasjoner, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781306,"Master, ledelse av krevende maritime operasjoner, 1½-årig",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
781399,"Maritime navigasjonsfag, uspesifiserte, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Samferdsels- og sikkerhetsfag og andre servicefag,5,5,0.442107
625101,"Videreutdanning for allmenn-/grunnskolelærere og førskole-/barnehagelærere, uspesifisert",5,"Universitets-/høgskoleutdanning, lavere nivå",Lærerutdanninger og pedagogikk,4,4,0.440525
4151,Sang- og musikkutdanninger,4,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415101,"Dirigentutdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415102,"Kormusikk, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415103,"Musikkfagskole, treårig",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415104,"Musikk, Vg3",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415105,Statens operaskole,5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415106,"Organistutdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415107,"Orkestermusikerutdanning, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415108,"Musikk, Vg3, grunnkompetanse",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
415199,"Sang- og musikkutdanning, uspesifisert, videregående, avsluttende utdanning",5,Videregående avsluttende utdanning,Humanistiske og estetiske fag,1,1,0.439679
555131,"Fagskoleutdanning, lyd- og musikkproduksjon – komposisjon, toårig",5,Påbygging til videregående utdanning,"Naturvitenskapelige fag, håndverksfag og tekniske fag",1,1,0.439679
6151,Sang- og musikkutdanninger,4,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615101,"Cand.mag.-utdanning, musikk. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615102,"Instrumentalpedagogikk, fireårig utdanning for synshemmede",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615103,"Grunnutdanning ved konservatoriene, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615104,"Grunnutdanning ved konservatoriene, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615105,"Høgskolekandidat, folkemusikk, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615106,"Høgskolekandidat, kirkemusikk, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615108,"Klassisk musikk, utøvende, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615109,"Musikk, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615110,"Operahøgskole, alle former for musikkteater, treårig. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615111,"Rytmisk musikk, utøvende, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615112,"Utøvende fagstudium for strykere, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615114,"Bachelor, folkemusikk, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615115,"Bachelor, musikk, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615117,"Høgskolekandidat, utøvende musikk, toårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615118,"Bachelor, utøvende musikk, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615119,"Bachelor, operautdanning, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615120,"Bachelor, utøvende eurytmipedagogutdanning, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615122,"Bachelor, kirkemusikk, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615123,"Bachelor, komposisjon, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615124,"Bachelor, dirigering, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615125,"Bachelor, musikkteknologi, fireårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615127,"Bachelor, musikkformidling, treårig",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615128,"Bachelor, Music Business and Production",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615129,Music Business and Production,5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615130,"Bachelor, musikkskaping - låtskriving, produksjon, live",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
615199,"Sang- og musikkutdanning, uspesifisert, lavere nivå",5,"Universitets-/høgskoleutdanning, lavere nivå",Humanistiske og estetiske fag,1,1,0.439679
715,"Musikk, dans og drama",3,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
7151,Sang- og musikkutdanninger,4,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715101,"Cand.musicae.-utdanning, akkompagnement og samspill . UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715102,"Cand.musicae.-utdanning, ensemblespill. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715104,"Cand.musicae.-utdanning, kammermusikk/soloinstrument. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715105,"Cand.musicae.-utdanning, komponering. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715106,"Cand.musicae.-utdanning, korledelse. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715107,"Cand.musicae.- utdanning, liturgikk og humnologi. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715110,"Cand.musicae.-utdanning, musikkteori. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715111,"Cand.musicae.-utdanning, orgelkunnskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715112,"Cand.musicae.-utdanning, samspill/ensembleledelse. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715113,"Cand.musicae.-utdanning, uspesifisert. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715114,"Cand.musicae.-utdanning, utøvende musikk. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715115,"Cand.philol.-utdanning, folkemusikkvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715116,"Cand.philol.-utdanning, musikk. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715117,"Cand.philol.-utdanning, musikkvitenskap. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715118,"Cand.philol.-utdanning, utøvende musikk. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715119,"Diplomeksamen, musikk, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715120,"Kammermusikk, videreutdanning, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715121,"Kirkemusikk, videreutdanning, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715122,"Mag.art.-utdanning, musikk. UTGÅTT KODE",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715123,"Musikk, videreutdanning, uspesifisert, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715125,"Master, utøvende musikk, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715126,"Master, etnomusikologi (folkemusikkvitenskap), toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715127,"Master, musikkvitenskap, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715129,"Master, dirigering, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715130,"Master, kirkemusikk, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715133,"Master, operautdanning, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715134,"Master, musikkteknologi, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715135,"Master, komposisjon, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715137,"Master, kirkemusikk, 1½-årig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715138,"Master, music, communication and technology, toårig",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
715199,"Sang- og musikkutdanning, uspesifisert, høyere nivå",5,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
7159,"Musikk, dans og drama, andre",4,"Universitets-/høgskoleutdanning, høyere nivå",Humanistiske og estetiske fag,1,1,0.439679
