styrk08,platform,date_start,usage_pct,automation_share,augmentation_share,directive_share,feedback_loop_share,task_iteration_share,validation_share,learning_share,n_classified,n_soc_matched,n_tasks_matched
3332,claude_ai,2025-08-04,0.025713,0.408046,0.591954,0.408046,0.0,0.591954,0.0,0.0,174.0,1,5
3333,claude_ai,2025-08-04,0.051944,0.642857,0.357143,0.642857,0.0,0.276786,0.0,0.080357,336.0,1,11
3334,claude_ai,2025-08-04,0.25179,0.501874,0.498126,0.497113,0.004762,0.33861,0.043174,0.116341,1939.0,4,30
3339,claude_ai,2025-08-04,0.9928,0.395395,0.604605,0.38642,0.008975,0.375006,0.038403,0.191196,8134.0,7,87
3341,claude_ai,2025-08-04,0.219597,0.388106,0.611894,0.374022,0.014085,0.454877,0.074074,0.082942,1917.0,1,10
3342,claude_ai,2025-08-04,0.014308,0.72,0.28,0.72,0.0,0.28,0.0,0.0,100.0,1,4
3343,claude_ai,2025-08-04,0.269157,0.701577,0.298423,0.701577,0.0,0.25634,0.028932,0.013151,2439.0,2,9
3351,claude_ai,2025-08-04,0.122862,0.589608,0.410392,0.571405,0.018203,0.302441,0.010219,0.097732,1012.0,3,15
3352,claude_ai,2025-08-04,0.020218,0.108974,0.891026,0.108974,0.0,0.128205,0.0,0.762821,156.0,1,3
3353,claude_ai,2025-08-04,0.143391,0.440216,0.559784,0.440216,0.0,0.255011,0.015328,0.289444,1205.0,2,14
3354,claude_ai,2025-08-04,0.138104,0.527711,0.472289,0.527711,0.0,0.286376,0.015328,0.170584,1079.0,2,20
3355,claude_ai,2025-08-04,0.074547,0.468521,0.531479,0.468521,0.0,0.273447,0.02008,0.237952,532.0,2,12
3411,claude_ai,2025-08-04,0.083463,0.665564,0.334436,0.665564,0.0,0.334436,0.0,0.0,663.0,3,11
3412,claude_ai,2025-08-04,0.012649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1,4
3422,claude_ai,2025-08-04,0.440312,0.333839,0.666161,0.327434,0.006406,0.122736,0.031179,0.512246,3989.7,2,16
3423,claude_ai,2025-08-04,0.583392,0.331279,0.668721,0.319952,0.011327,0.188652,0.027644,0.452426,4956.7,4,22
3431,claude_ai,2025-08-04,0.052359,0.507042,0.492958,0.507042,0.0,0.387324,0.105634,0.0,426.0,1,5
3432,claude_ai,2025-08-04,0.064801,0.520224,0.479776,0.452548,0.067675,0.282186,0.038585,0.159005,513.0,2,7
3433,claude_ai,2025-08-04,0.255782,0.606397,0.393603,0.598593,0.007804,0.275006,0.023653,0.094944,2182.0,3,11
3434,claude_ai,2025-08-04,0.053292,0.546249,0.453751,0.489972,0.056277,0.341197,0.0,0.112554,430.0,2,6
3511,claude_ai,2025-08-04,0.535307,0.629615,0.370385,0.273274,0.35634,0.089486,0.047552,0.233347,4984.0,1,5
3512,claude_ai,2025-08-04,0.241577,0.545035,0.454965,0.381062,0.163972,0.248961,0.021247,0.184758,2165.0,1,9
3513,claude_ai,2025-08-04,0.265735,0.533732,0.466268,0.277968,0.255764,0.088386,0.03544,0.342442,2342.0,1,12
3514,claude_ai,2025-08-04,5.752654,0.646759,0.353241,0.380457,0.266302,0.182362,0.021381,0.149498,54095.5,2,30
3521,claude_ai,2025-08-04,0.05521,0.45807,0.54193,0.45807,0.0,0.54193,0.0,0.0,417.0,3,11
3522,claude_ai,2025-08-04,0.164957,0.536674,0.463326,0.466231,0.070443,0.215686,0.012346,0.235294,1377.0,1,11
4110,claude_ai,2025-08-04,1.036398,0.825444,0.174556,0.699642,0.125802,0.031819,0.0142,0.128537,9530.0,2,12
4131,claude_ai,2025-08-04,0.603736,0.791013,0.208987,0.780617,0.010396,0.190837,0.008282,0.009868,5675.0,1,8
4132,claude_ai,2025-08-04,0.024158,0.755981,0.244019,0.669856,0.086124,0.15311,0.090909,0.0,209.0,1,2
4212,claude_ai,2025-08-04,0.005288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,6
4214,claude_ai,2025-08-04,0.061172,0.348539,0.651461,0.348539,0.0,0.519108,0.0,0.132353,382.0,2,14
4221,claude_ai,2025-08-04,0.305082,0.442398,0.557602,0.434938,0.00746,0.360585,0.05399,0.143027,2494.0,3,16
4222,claude_ai,2025-08-04,0.135926,0.513377,0.486623,0.513377,0.0,0.308052,0.0,0.178571,1054.0,2,13
4223,claude_ai,2025-08-04,0.05547,0.503386,0.496614,0.503386,0.0,0.424379,0.072235,0.0,443.0,1,6
4224,claude_ai,2025-08-04,0.09829,0.620652,0.379348,0.599064,0.021588,0.293943,0.0,0.085405,874.0,2,6
4225,claude_ai,2025-08-04,0.352827,0.524432,0.475568,0.524432,0.0,0.462928,0.01264,0.0,3187.0,2,12
4226,claude_ai,2025-08-04,0.092484,0.537468,0.462532,0.537468,0.0,0.462532,0.0,0.0,774.0,1,5
4227,claude_ai,2025-08-04,0.070503,0.728119,0.271881,0.700186,0.027933,0.18622,0.085661,0.0,537.0,1,5
4229,claude_ai,2025-08-04,0.061172,0.388462,0.611538,0.388462,0.0,0.196154,0.0,0.415385,520.0,1,4
4311,claude_ai,2025-08-04,0.102644,0.667584,0.332416,0.65042,0.017164,0.277192,0.012687,0.042537,766.0,2,14
4312,claude_ai,2025-08-04,0.097668,0.731809,0.268191,0.731809,0.0,0.122507,0.0,0.145684,796.0,4,11
4313,claude_ai,2025-08-04,0.006636,0.659091,0.340909,0.659091,0.0,0.340909,0.0,0.0,44.0,1,2
4321,claude_ai,2025-08-04,0.060031,0.752353,0.247647,0.752353,0.0,0.143952,0.0,0.103694,489.0,3,6
4322,claude_ai,2025-08-04,0.019181,0.751938,0.248062,0.751938,0.0,0.248062,0.0,0.0,129.0,1,3
4411,claude_ai,2025-08-04,0.188389,0.603771,0.396229,0.592066,0.011706,0.184398,0.022993,0.188837,1648.0,2,9
4412,claude_ai,2025-08-04,0.035148,0.566667,0.433333,0.518182,0.048485,0.369697,0.0,0.063636,330.0,1,3
4413,claude_ai,2025-08-04,0.023225,0.327103,0.672897,0.327103,0.0,0.425234,0.247664,0.0,214.0,1,1
4415,claude_ai,2025-08-04,0.023432,0.767045,0.232955,0.767045,0.0,0.113636,0.0,0.119318,140.0,2,4
4416,claude_ai,2025-08-04,0.065319,0.593985,0.406015,0.593985,0.0,0.353383,0.0,0.052632,532.0,1,7
5111,claude_ai,2025-08-04,0.021255,0.873333,0.126667,0.873333,0.0,0.06,0.0,0.066667,136.0,3,5
5112,claude_ai,2025-08-04,0.018455,0.81,0.19,0.81,0.0,0.09,0.0,0.1,119.0,2,4
5113,claude_ai,2025-08-04,0.202386,0.527001,0.472999,0.516169,0.010832,0.267785,0.016073,0.189142,1368.0,3,8
5120,claude_ai,2025-08-04,0.09746,0.538229,0.461771,0.491387,0.046842,0.376828,0.0,0.084943,835.0,3,12
5131,claude_ai,2025-08-04,0.013686,0.486486,0.513514,0.486486,0.0,0.324324,0.0,0.189189,111.0,1,2
5132,claude_ai,2025-08-04,0.014619,0.570248,0.429752,0.570248,0.0,0.297521,0.0,0.132231,121.0,1,2
5141,claude_ai,2025-08-04,0.171385,0.50297,0.49703,0.468553,0.034416,0.175052,0.042802,0.279175,1206.0,3,8
5142,claude_ai,2025-08-04,0.187145,0.438951,0.561049,0.418301,0.02065,0.214122,0.025681,0.321245,1300.0,5,13
5151,claude_ai,2025-08-04,0.075998,0.53207,0.46793,0.470845,0.061224,0.260933,0.058309,0.148688,686.0,1,4
5152,claude_ai,2025-08-04,0.075998,0.53207,0.46793,0.470845,0.061224,0.260933,0.058309,0.148688,686.0,1,4
5163,claude_ai,2025-08-04,0.029705,0.732026,0.267974,0.732026,0.0,0.176471,0.0,0.091503,170.0,2,5
5164,claude_ai,2025-08-04,0.180405,0.467127,0.532873,0.421554,0.045573,0.164546,0.024109,0.344218,1295.0,2,7
5165,claude_ai,2025-08-04,0.415221,0.310103,0.689897,0.297291,0.012811,0.148502,0.062358,0.479037,3824.7,1,10
5169,claude_ai,2025-08-04,0.267498,0.568123,0.431877,0.54382,0.024303,0.349898,0.021712,0.060267,2082.0,3,9
5211,claude_ai,2025-08-04,0.063764,0.397548,0.602452,0.397548,0.0,0.206655,0.0,0.395797,571.0,1,2
5212,claude_ai,2025-08-04,0.063764,0.397548,0.602452,0.397548,0.0,0.206655,0.0,0.395797,571.0,1,2
5221,claude_ai,2025-08-04,0.041265,0.531073,0.468927,0.474576,0.056497,0.324859,0.079096,0.064972,354.0,1,3
5222,claude_ai,2025-08-04,0.058632,0.501385,0.498615,0.501385,0.0,0.379501,0.0,0.119114,361.0,1,4
5223,claude_ai,2025-08-04,0.268016,0.788219,0.211781,0.765288,0.022932,0.147032,0.0,0.064748,1129.0,2,8
5230,claude_ai,2025-08-04,0.537277,0.463744,0.536256,0.437043,0.0267,0.089376,0.04778,0.399101,3558.0,1,5
5242,claude_ai,2025-08-04,0.036703,0.644,0.356,0.644,0.0,0.272,0.0,0.084,250.0,1,6
5243,claude_ai,2025-08-04,0.063764,0.397548,0.602452,0.397548,0.0,0.206655,0.0,0.395797,571.0,1,2
5244,claude_ai,2025-08-04,0.019285,0.318182,0.681818,0.318182,0.0,0.37013,0.0,0.311688,154.0,1,2
5245,claude_ai,2025-08-04,0.014515,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,2,5
5246,claude_ai,2025-08-04,0.014826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,83.0,1,4
5249,claude_ai,2025-08-04,0.124314,0.480141,0.519859,0.435128,0.045013,0.348632,0.046778,0.124448,1133.0,1,5
5311,claude_ai,2025-08-04,0.18476,0.524434,0.475566,0.508186,0.016247,0.348066,0.024109,0.103391,1351.0,2,7
5312,claude_ai,2025-08-04,0.141223,0.45291,0.54709,0.433582,0.019328,0.156944,0.046387,0.343759,1293.5,1,7
5321,claude_ai,2025-08-04,0.024469,0.241667,0.758333,0.241667,0.0,0.0,0.0,0.758333,123.0,2,4
5322,claude_ai,2025-08-04,0.247073,0.323743,0.676257,0.312912,0.010832,0.263401,0.029907,0.382949,1982.0,3,6
5329,claude_ai,2025-08-04,0.060343,0.760372,0.239628,0.760372,0.0,0.019313,0.015021,0.205293,511.0,3,8
5411,claude_ai,2025-08-04,0.003318,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1,1
5413,claude_ai,2025-08-04,0.085641,0.422252,0.577748,0.422252,0.0,0.025469,0.0,0.552279,746.0,1,3
5414,claude_ai,2025-08-04,0.006117,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,1,2
5419,claude_ai,2025-08-04,0.038673,0.808002,0.191998,0.808002,0.0,0.127778,0.0,0.06422,186.0,3,8
6113,claude_ai,2025-08-04,0.039088,0.544379,0.455621,0.544379,0.0,0.12426,0.0,0.331361,169.0,1,1
7114,claude_ai,2025-08-04,0.008813,0.435484,0.564516,0.435484,0.0,0.0,0.0,0.564516,62.0,1,2
7115,claude_ai,2025-08-04,0.011923,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,1,4
7119,claude_ai,2025-08-04,0.043442,0.720896,0.279104,0.610448,0.110448,0.032836,0.044776,0.201493,352.0,2,6
7123,claude_ai,2025-08-04,0.006947,0.384615,0.615385,0.384615,0.0,0.0,0.0,0.615385,52.0,1,2
7125,claude_ai,2025-08-04,0.002903,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,1
7126,claude_ai,2025-08-04,0.038569,0.655502,0.344498,0.655502,0.0,0.239234,0.0,0.105263,209.0,1,7
7127,claude_ai,2025-08-04,0.018455,0.467134,0.532866,0.467134,0.0,0.12931,0.0,0.403556,90.0,2,5
7131,claude_ai,2025-08-04,0.005391,0.575,0.425,0.575,0.0,0.425,0.0,0.0,40.0,1,1
7213,claude_ai,2025-08-04,0.02789,0.430189,0.569811,0.309434,0.120755,0.124528,0.249057,0.196226,265.0,1,1
7222,claude_ai,2025-08-04,0.886372,0.658455,0.341545,0.440438,0.218017,0.237177,0.033321,0.071046,8403.0,1,6
7223,claude_ai,2025-08-04,0.124729,0.569094,0.430906,0.525709,0.043385,0.121662,0.118322,0.190922,1044.0,3,6
7231,claude_ai,2025-08-04,0.01887,0.414577,0.585423,0.414577,0.0,0.12931,0.318182,0.137931,102.0,2,5
7232,claude_ai,2025-08-04,0.012131,0.465517,0.534483,0.465517,0.0,0.258621,0.0,0.275862,58.0,1,3
7233,claude_ai,2025-08-04,0.045412,0.354325,0.645675,0.326076,0.028249,0.163891,0.0,0.481785,311.0,3,5
7234,claude_ai,2025-08-04,0.012131,0.465517,0.534483,0.465517,0.0,0.258621,0.0,0.275862,58.0,1,3
7311,claude_ai,2025-08-04,0.021047,0.232759,0.767241,0.232759,0.0,0.12931,0.0,0.637931,96.0,2,7
7312,claude_ai,2025-08-04,0.012131,0.465517,0.534483,0.465517,0.0,0.258621,0.0,0.275862,58.0,1,4
7313,claude_ai,2025-08-04,0.010264,0.688525,0.311475,0.688525,0.0,0.311475,0.0,0.0,61.0,1,3
7314,claude_ai,2025-08-04,0.114983,0.233258,0.766742,0.233258,0.0,0.230988,0.512486,0.023269,896.0,2,5
7315,claude_ai,2025-08-04,0.009539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,1,2
7317,claude_ai,2025-08-04,0.105444,0.466515,0.533485,0.466515,0.0,0.461975,0.024972,0.046538,881.0,1,3
7319,claude_ai,2025-08-04,0.105444,0.466515,0.533485,0.466515,0.0,0.461975,0.024972,0.046538,881.0,1,3
7321,claude_ai,2025-08-04,0.191603,0.694313,0.305687,0.683823,0.01049,0.305687,0.0,0.0,1678.0,2,11
7411,claude_ai,2025-08-04,0.046864,0.492324,0.507676,0.110448,0.381876,0.032836,0.044776,0.430064,370.0,2,5
7412,claude_ai,2025-08-04,0.045931,0.544538,0.455462,0.375032,0.169506,0.064655,0.0,0.390807,324.0,4,13
7413,claude_ai,2025-08-04,0.012131,0.465517,0.534483,0.465517,0.0,0.258621,0.0,0.275862,58.0,1,3
7421,claude_ai,2025-08-04,0.336135,0.608494,0.391506,0.365513,0.242981,0.115689,0.005942,0.269875,3033.0,3,15
7422,claude_ai,2025-08-04,0.400417,0.606664,0.393336,0.427968,0.178696,0.086767,0.023952,0.282617,3507.0,4,19
7512,claude_ai,2025-08-04,0.011509,0.506849,0.493151,0.506849,0.0,0.493151,0.0,0.0,73.0,1,2
7513,claude_ai,2025-08-04,0.015345,0.4,0.6,0.4,0.0,0.41,0.0,0.19,100.0,1,2
7522,claude_ai,2025-08-04,0.15801,0.661344,0.338656,0.608782,0.052562,0.132402,0.046574,0.159681,1503.0,1,2
7531,claude_ai,2025-08-04,0.061587,0.456081,0.543919,0.402027,0.054054,0.410473,0.04223,0.091216,592.0,1,1
7532,claude_ai,2025-08-04,0.024365,0.626087,0.373913,0.463043,0.163043,0.182609,0.0,0.191304,230.0,1,1
7543,claude_ai,2025-08-04,0.113635,0.491346,0.508654,0.382692,0.108654,0.181731,0.126923,0.2,1040.0,1,4
7544,claude_ai,2025-08-04,0.04479,0.586143,0.413857,0.586143,0.0,0.06213,0.0,0.351727,212.0,2,2
7549,claude_ai,2025-08-04,0.003214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,1,1
8112,claude_ai,2025-08-04,0.006532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1,2
8113,claude_ai,2025-08-04,0.005806,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,1,1
8114,claude_ai,2025-08-04,0.030897,0.782506,0.217494,0.782506,0.0,0.092199,0.0,0.125296,182.0,3,5
8122,claude_ai,2025-08-04,0.005184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,2
8131,claude_ai,2025-08-04,0.009539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,1,2
8132,claude_ai,2025-08-04,0.01493,0.464567,0.535433,0.464567,0.0,0.259843,0.125984,0.149606,127.0,1,1
8141,claude_ai,2025-08-04,0.022188,0.333333,0.666667,0.333333,0.0,0.0,0.666667,0.0,68.0,3,5
8142,claude_ai,2025-08-04,0.005184,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,1,3
8152,claude_ai,2025-08-04,0.024365,0.626087,0.373913,0.463043,0.163043,0.182609,0.0,0.191304,230.0,1,1
8154,claude_ai,2025-08-04,0.029757,0.693642,0.306358,0.693642,0.0,0.127168,0.0,0.179191,173.0,1,2
8160,claude_ai,2025-08-04,0.015345,0.4,0.6,0.4,0.0,0.41,0.0,0.19,100.0,1,2
8181,claude_ai,2025-08-04,0.022188,0.333333,0.666667,0.333333,0.0,0.0,0.666667,0.0,68.0,3,5
8189,claude_ai,2025-08-04,0.023017,0.489691,0.510309,0.391753,0.097938,0.139175,0.216495,0.154639,194.0,1,2
8211,claude_ai,2025-08-04,0.012027,0.294737,0.705263,0.294737,0.0,0.0,0.536842,0.168421,95.0,1,1
8311,claude_ai,2025-08-04,0.020322,0.893004,0.106996,0.893004,0.0,0.0,0.0,0.106996,122.0,3,5
8312,claude_ai,2025-08-04,0.012234,0.809524,0.190476,0.809524,0.0,0.0,0.0,0.190476,61.0,2,5
8322,claude_ai,2025-08-04,0.033385,0.844262,0.155738,0.844262,0.0,0.04918,0.04918,0.057377,159.0,3,8
8331,claude_ai,2025-08-04,0.026646,0.893004,0.106996,0.893004,0.0,0.0,0.0,0.106996,148.0,3,6
8332,claude_ai,2025-08-04,0.017004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,2,5
8343,claude_ai,2025-08-04,0.010783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2,4
8344,claude_ai,2025-08-04,0.007258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1,3
9111,claude_ai,2025-08-04,0.004873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1,1
9112,claude_ai,2025-08-04,0.004873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,1,1
9211,claude_ai,2025-08-04,0.34277,0.49593,0.50407,0.44928,0.04665,0.262993,0.073262,0.167815,3194.0,1,2
9213,claude_ai,2025-08-04,0.34277,0.49593,0.50407,0.44928,0.04665,0.262993,0.073262,0.167815,3194.0,1,2
9214,claude_ai,2025-08-04,0.355523,0.439141,0.560859,0.415816,0.023325,0.205026,0.036631,0.319201,3296.0,2,3
9329,claude_ai,2025-08-04,0.00508,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,1,2
9331,claude_ai,2025-08-04,0.035148,0.566667,0.433333,0.518182,0.048485,0.369697,0.0,0.063636,330.0,1,1
9333,claude_ai,2025-08-04,0.020944,0.28,0.72,0.28,0.0,0.52,0.0,0.2,100.0,1,5
9334,claude_ai,2025-08-04,0.030171,0.577236,0.422764,0.577236,0.0,0.252033,0.0,0.170732,246.0,1,3
9412,claude_ai,2025-08-04,0.008191,0.46875,0.53125,0.46875,0.0,0.0,0.0,0.53125,64.0,1,1
9611,claude_ai,2025-08-04,0.007258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1,3
9621,claude_ai,2025-08-04,0.055677,0.564912,0.435088,0.54067,0.024242,0.324322,0.0,0.110766,520.0,2,2
9629,claude_ai,2025-08-04,0.028305,0.746112,0.253888,0.746112,0.0,0.084699,0.0,0.169189,221.0,3,3
1111,claude_ai,2025-11-13,0.012202,0.289474,0.710526,0.289474,0.0,0.710526,0.0,0.0,76.0,1,3
1112,claude_ai,2025-11-13,0.338542,0.38016,0.61984,0.358428,0.021731,0.431822,0.084132,0.103887,3100.0,2,14
1114,claude_ai,2025-11-13,0.8038,0.395506,0.604494,0.360799,0.034707,0.449239,0.049744,0.105511,7060.0,3,45
1120,claude_ai,2025-11-13,0.338542,0.38016,0.61984,0.358428,0.021731,0.431822,0.084132,0.103887,3100.0,2,12
1211,claude_ai,2025-11-13,0.168121,0.506934,0.493066,0.487673,0.01926,0.220339,0.046225,0.226502,1298.0,1,17
1212,claude_ai,2025-11-13,0.169921,0.427983,0.572017,0.419618,0.008365,0.456693,0.0,0.115324,1354.0,3,21
1213,claude_ai,2025-11-13,0.518165,0.44786,0.55214,0.35041,0.09745,0.201047,0.061248,0.289845,4392.0,1,35
1219,claude_ai,2025-11-13,0.837855,0.463573,0.536427,0.418312,0.045261,0.40479,0.021567,0.11007,7264.0,4,55
1221,claude_ai,2025-11-13,0.116215,0.367705,0.632295,0.367705,0.0,0.528895,0.014726,0.088674,865.0,2,14
1222,claude_ai,2025-11-13,0.685286,0.319016,0.680984,0.299372,0.019643,0.599281,0.031883,0.049821,6476.0,2,21
1223,claude_ai,2025-11-13,0.23763,0.46867,0.53133,0.459787,0.008883,0.347544,0.07437,0.109416,1924.0,2,25
1311,claude_ai,2025-11-13,0.046606,0.338889,0.661111,0.338889,0.0,0.194444,0.0,0.466667,360.0,1,7
1312,claude_ai,2025-11-13,0.046606,0.338889,0.661111,0.338889,0.0,0.194444,0.0,0.466667,360.0,1,7
1321,claude_ai,2025-11-13,0.012502,0.5,0.5,0.5,0.0,0.5,0.0,0.0,36.0,1,4
1322,claude_ai,2025-11-13,0.518165,0.44786,0.55214,0.35041,0.09745,0.201047,0.061248,0.289845,4392.0,1,35
1323,claude_ai,2025-11-13,0.033704,0.323194,0.676806,0.323194,0.0,0.460076,0.0,0.21673,263.0,1,6
1324,claude_ai,2025-11-13,0.049306,0.352071,0.647929,0.352071,0.0,0.647929,0.0,0.0,338.0,1,10
1330,claude_ai,2025-11-13,0.104463,0.263804,0.736196,0.214724,0.04908,0.240937,0.04908,0.44618,896.5,1,7
1341,claude_ai,2025-11-13,0.038405,0.507299,0.492701,0.507299,0.0,0.492701,0.0,0.0,274.0,1,7
1342,claude_ai,2025-11-13,0.057907,0.5,0.5,0.445098,0.054902,0.433333,0.0,0.066667,510.0,1,6
1343,claude_ai,2025-11-13,0.091111,0.47963,0.52037,0.452179,0.027451,0.455556,0.031481,0.033333,780.0,2,9
1344,claude_ai,2025-11-13,0.026003,0.364865,0.635135,0.364865,0.0,0.558559,0.0,0.076577,222.0,1,3
1345,claude_ai,2025-11-13,0.463858,0.347561,0.652439,0.326426,0.021135,0.34199,0.060246,0.250203,4133.0,3,30
1346,claude_ai,2025-11-13,0.201325,0.483097,0.516903,0.473466,0.00963,0.349058,0.054594,0.113251,1568.0,2,20
1349,claude_ai,2025-11-13,0.518165,0.44786,0.55214,0.35041,0.09745,0.201047,0.061248,0.289845,4392.0,1,35
1411,claude_ai,2025-11-13,0.026603,0.407407,0.592593,0.407407,0.0,0.507937,0.0,0.084656,189.0,1,5
1412,claude_ai,2025-11-13,0.010101,1.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1,4
1420,claude_ai,2025-11-13,0.033204,0.459259,0.540741,0.459259,0.0,0.477778,0.062963,0.0,270.0,1,3
1431,claude_ai,2025-11-13,0.524166,0.72393,0.27607,0.675205,0.048725,0.100524,0.030624,0.144923,4410.0,2,37
1439,claude_ai,2025-11-13,0.518165,0.44786,0.55214,0.35041,0.09745,0.201047,0.061248,0.289845,4392.0,1,35
2111,claude_ai,2025-11-13,0.122115,0.464073,0.535927,0.388821,0.075253,0.15544,0.047254,0.333232,1055.0,2,11
2112,claude_ai,2025-11-13,0.048606,0.324713,0.675287,0.281609,0.043103,0.258621,0.0,0.416667,348.0,1,6
2113,claude_ai,2025-11-13,0.280835,0.407334,0.592666,0.381809,0.025525,0.249374,0.037598,0.305693,2628.0,2,9
2114,claude_ai,2025-11-13,0.136017,0.455478,0.544522,0.446507,0.008971,0.272642,0.045455,0.226425,1181.0,2,9
2120,claude_ai,2025-11-13,1.43888,0.441759,0.558241,0.393947,0.047812,0.275445,0.07005,0.212745,13410.0,5,55
2131,claude_ai,2025-11-13,1.058932,0.251184,0.748816,0.209254,0.04193,0.157758,0.041734,0.549325,9234.0,9,77
2132,claude_ai,2025-11-13,0.100213,0.285806,0.714194,0.269385,0.01642,0.171684,0.028736,0.513775,798.0,2,12
2133,claude_ai,2025-11-13,0.088711,0.496895,0.503105,0.359909,0.136986,0.206226,0.0,0.296879,587.0,2,19
2141,claude_ai,2025-11-13,0.034504,0.143713,0.856287,0.143713,0.0,0.197605,0.0,0.658683,167.0,1,8
2142,claude_ai,2025-11-13,0.030304,0.0,1.0,0.0,0.0,0.588235,0.0,0.411765,68.0,1,9
2143,claude_ai,2025-11-13,0.032204,0.307143,0.692857,0.307143,0.0,0.55,0.0,0.142857,140.0,1,9
2144,claude_ai,2025-11-13,0.119915,0.41041,0.58959,0.358796,0.051614,0.470663,0.0,0.118927,843.0,4,18
2146,claude_ai,2025-11-13,0.096112,0.462428,0.537572,0.462428,0.0,0.342197,0.017341,0.178035,865.0,1,6
2149,claude_ai,2025-11-13,0.582973,0.286797,0.713203,0.259784,0.027013,0.262903,0.087174,0.363126,4575.0,4,68
2151,claude_ai,2025-11-13,0.060308,0.355392,0.644608,0.355392,0.0,0.362745,0.0,0.281863,408.0,1,8
2152,claude_ai,2025-11-13,0.373547,0.409325,0.590675,0.34057,0.068755,0.289643,0.018101,0.28293,3363.3,2,19
2153,claude_ai,2025-11-13,0.063808,0.447084,0.552916,0.410367,0.036717,0.360691,0.0,0.192225,463.0,1,10
2161,claude_ai,2025-11-13,0.063408,0.420744,0.579256,0.420744,0.0,0.528376,0.0,0.050881,511.0,1,8
2162,claude_ai,2025-11-13,0.023603,0.323864,0.676136,0.323864,0.0,0.676136,0.0,0.0,176.0,1,4
2163,claude_ai,2025-11-13,0.046906,0.454,0.546,0.454,0.0,0.422,0.06,0.064,327.0,2,9
2165,claude_ai,2025-11-13,0.016602,0.565672,0.434328,0.565672,0.0,0.434328,0.0,0.0,107.0,2,5
2166,claude_ai,2025-11-13,0.687086,0.478914,0.521086,0.444747,0.034167,0.46793,0.005458,0.047698,6602.0,2,13
2211,claude_ai,2025-11-13,0.335117,0.274372,0.725628,0.234249,0.040123,0.119015,0.013232,0.59338,2637.9,4,47
2212,claude_ai,2025-11-13,0.293162,0.154974,0.845026,0.142339,0.012635,0.037897,0.009015,0.798114,2255.1,5,36
2221,claude_ai,2025-11-13,0.468459,0.276261,0.723739,0.217768,0.058492,0.125147,0.010043,0.588549,4009.0,2,41
2222,claude_ai,2025-11-13,0.033304,0.088757,0.911243,0.088757,0.0,0.189349,0.0,0.721893,169.0,1,9
2223,claude_ai,2025-11-13,0.468459,0.276261,0.723739,0.217768,0.058492,0.125147,0.010043,0.588549,4009.0,2,41
2224,claude_ai,2025-11-13,0.468459,0.276261,0.723739,0.217768,0.058492,0.125147,0.010043,0.588549,4009.0,2,41
2250,claude_ai,2025-11-13,0.037605,0.332326,0.667674,0.135952,0.196375,0.117825,0.057402,0.492447,331.0,1,4
2261,claude_ai,2025-11-13,0.047006,0.325613,0.674387,0.325613,0.0,0.330456,0.0,0.343931,383.0,2,5
2262,claude_ai,2025-11-13,0.216727,0.22206,0.77794,0.185617,0.036443,0.0724,0.047619,0.65792,2058.0,1,7
2263,claude_ai,2025-11-13,0.040705,0.782609,0.217391,0.782609,0.0,0.217391,0.0,0.0,299.0,2,8
2264,claude_ai,2025-11-13,0.169221,0.255001,0.744999,0.198052,0.056949,0.181997,0.017686,0.545316,1367.0,2,15
2265,claude_ai,2025-11-13,0.334742,0.28664,0.71336,0.240666,0.045973,0.278926,0.045048,0.389386,3241.0,1,8
2266,claude_ai,2025-11-13,0.0038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1,2
2267,claude_ai,2025-11-13,0.031404,0.376884,0.623116,0.376884,0.0,0.407035,0.0,0.21608,199.0,1,7
2269,claude_ai,2025-11-13,0.007701,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1,2
2310,claude_ai,2025-11-13,6.413252,0.308457,0.691543,0.29773,0.010728,0.309394,0.12975,0.252398,62238.5,35,723
