group,level,group_name,rank,task_id,task,onet_soc,styrk08,styrk08_name,weight_share,eloundou_label,eloundou_beta,chat_usage_pct,chat_n_classified,chat_automation_share,api_automation_share
639,6,"Samfunnsfag og juridiske fag, andre",2,15980,"Monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0022,E2,0.5,,,,
639,6,"Samfunnsfag og juridiske fag, andre",3,15979,"Assess or propose sustainability initiatives, considering factors such as cost effectiveness, technical feasibility, and acceptance.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0022,E2,0.5,,,,
639,6,"Samfunnsfag og juridiske fag, andre",4,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1120,Administrerende direktører,0.0021,E2,0.5,0.0243,223,0.4305,0.8399
639,6,"Samfunnsfag og juridiske fag, andre",5,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1120,Administrerende direktører,0.0019,E2,0.5,,,,
639,6,"Samfunnsfag og juridiske fag, andre",6,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1120,Administrerende direktører,0.0018,E2,0.5,,,,
639,6,"Samfunnsfag og juridiske fag, andre",7,694,Greet customers and ascertain what each customer wants or needs.,41-2031.00,5223,Butikkmedarbeidere,0.0015,E0,0.0,,,,1.0
639,6,"Samfunnsfag og juridiske fag, andre",8,21179,Assess clients' cognitive abilities and physical and emotional needs to determine appropriate interventions.,21-1093.00,3412,Miljøarbeidere innen sosiale fagfelt,0.0015,E2,0.5,,,,
639,6,"Samfunnsfag og juridiske fag, andre",9,830,"Operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",43-9061.00,4110,Kontormedarbeidere,0.0014,E0,0.0,0.023,221,0.5068,1.0
639,6,"Samfunnsfag og juridiske fag, andre",10,2430,Receive payment or obtain credit authorization.,41-2022.00,5223,Butikkmedarbeidere,0.0014,E0,0.0,0.0078,66,0.2727,0.8148
641,6,Økonomisk-administrative fag,1,2487,"Operate computers programmed with accounting software to record, store, and analyze information.",43-3031.00,3313,Regnskapsførere,0.0062,E1,1.0,0.0095,68,0.5441,1.0
641,6,Økonomisk-administrative fag,2,2486,"Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",43-3031.00,3313,Regnskapsførere,0.0061,E1,1.0,,,,
641,6,Økonomisk-administrative fag,3,2495,"Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.",43-3031.00,3313,Regnskapsførere,0.0057,E1,1.0,,,,
641,6,Økonomisk-administrative fag,4,21311,Establish and maintain relationships with individual or business customers or provide assistance with problems these customers may encounter.,11-3031.00,1211,Finans- og økonomisjefer,0.0044,E2,0.5,,,,1.0
641,6,Økonomisk-administrative fag,5,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1120,Administrerende direktører,0.0043,E2,0.5,0.0243,223,0.4305,0.8399
641,6,Økonomisk-administrative fag,6,21313,Recruit staff members.,11-3031.00,1211,Finans- og økonomisjefer,0.0043,E2,0.5,0.0036,20,1.0,1.0
641,6,Økonomisk-administrative fag,7,21312,"Plan, direct, or coordinate the activities of workers in branches, offices, or departments of establishments, such as branch banks, brokerage firms, risk and insurance departments, or credit departments.",11-3031.00,1211,Finans- og økonomisjefer,0.0041,E2,0.5,,,,
641,6,Økonomisk-administrative fag,8,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1120,Administrerende direktører,0.0038,E2,0.5,,,,
641,6,Økonomisk-administrative fag,9,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1120,Administrerende direktører,0.0036,E2,0.5,,,,
641,6,Økonomisk-administrative fag,10,9665,Provide staff with assistance in performing difficult or complicated duties.,41-1012.00,3334,Eiendomsmeglere og - forvaltere,0.0028,E2,0.5,0.007,43,0.0,
642,6,Handel og markedsføring,1,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1420,Varehandelssjefer,0.0066,E2,0.5,0.0243,223,0.4305,0.8399
642,6,Handel og markedsføring,2,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1420,Varehandelssjefer,0.0059,E2,0.5,,,,
642,6,Handel og markedsføring,3,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1420,Varehandelssjefer,0.0056,E2,0.5,,,,
642,6,Handel og markedsføring,4,22654,Present drafts and ideas to clients.,27-3043.00,2431,Reklame- og markedsføringsrådgivere,0.0053,E1,1.0,,,,
642,6,Handel og markedsføring,5,22653,"Discuss with the client the product, advertising themes and methods, and any changes that should be made in advertising copy.",27-3043.00,2431,Reklame- og markedsføringsrådgivere,0.0053,E1,1.0,,,,
642,6,Handel og markedsføring,6,22655,Vary language and tone of messages based on product and medium.,27-3043.00,2431,Reklame- og markedsføringsrådgivere,0.0053,E1,1.0,,,,1.0
642,6,Handel og markedsføring,7,9665,Provide staff with assistance in performing difficult or complicated duties.,41-1012.00,3322,Selgere (engros),0.0041,E2,0.5,0.007,43,0.0,
642,6,Handel og markedsføring,8,9662,"Hire, train, and evaluate personnel.",41-1012.00,3322,Selgere (engros),0.0039,E2,0.5,,,,
642,6,Handel og markedsføring,9,9666,"Plan and prepare work schedules, and assign employees to specific duties.",41-1012.00,3322,Selgere (engros),0.0035,E2,0.5,,,,
642,6,Handel og markedsføring,10,951,"Identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",11-2021.00,1221,Salgs- og markedssjefer,0.0029,E2,0.5,0.0546,522,0.2625,0.7018
644,6,Hotell- og reiselivsfag,1,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1420,Varehandelssjefer,0.005,E2,0.5,0.0243,223,0.4305,0.8399
644,6,Hotell- og reiselivsfag,2,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1420,Varehandelssjefer,0.0045,E2,0.5,,,,
644,6,Hotell- og reiselivsfag,3,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1420,Varehandelssjefer,0.0043,E2,0.5,,,,
644,6,Hotell- og reiselivsfag,4,9665,Provide staff with assistance in performing difficult or complicated duties.,41-1012.00,4221,Reisebyråmedarbeidere mv.,0.0033,E2,0.5,0.007,43,0.0,
644,6,Hotell- og reiselivsfag,5,9662,"Hire, train, and evaluate personnel.",41-1012.00,4221,Reisebyråmedarbeidere mv.,0.0031,E2,0.5,,,,
644,6,Hotell- og reiselivsfag,6,830,"Operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",43-9061.00,4110,Kontormedarbeidere,0.0029,E0,0.0,0.023,221,0.5068,1.0
644,6,Hotell- og reiselivsfag,7,9666,"Plan and prepare work schedules, and assign employees to specific duties.",41-1012.00,4221,Reisebyråmedarbeidere mv.,0.0028,E2,0.5,,,,
644,6,Hotell- og reiselivsfag,8,826,"Communicate with customers, employees, and other individuals to answer questions, disseminate or explain information, take orders, and address complaints.",43-9061.00,4110,Kontormedarbeidere,0.0027,E2,0.5,0.0103,60,0.5333,1.0
644,6,Hotell- og reiselivsfag,9,827,"Answer telephones, direct calls, and take messages.",43-9061.00,4110,Kontormedarbeidere,0.0026,E2,0.5,0.0109,24,1.0,1.0
644,6,Hotell- og reiselivsfag,10,694,Greet customers and ascertain what each customer wants or needs.,41-2031.00,5223,Butikkmedarbeidere,0.0019,E0,0.0,,,,1.0
649,6,"Økonomiske og administrative fag, andre",1,9544,Notify managers concerning the need for major repairs or additions to building operating systems.,37-2011.00,9112,Renholdere i virksomheter,0.0027,E0,0.0,,,,
649,6,"Økonomiske og administrative fag, andre",2,9539,Gather and empty trash.,37-2011.00,9112,Renholdere i virksomheter,0.0027,E0,0.0,,,,
649,6,"Økonomiske og administrative fag, andre",3,9538,"Service, clean, or supply restrooms.",37-2011.00,9112,Renholdere i virksomheter,0.0026,E0,0.0,,,,
649,6,"Økonomiske og administrative fag, andre",4,20699,"Review financial statements, sales or activity reports, or other performance data to measure productivity or goal achievement or to identify areas needing cost reduction or program improvement.",11-1021.00,1420,Varehandelssjefer,0.0024,E2,0.5,0.0243,223,0.4305,0.8399
649,6,"Økonomiske og administrative fag, andre",5,2487,"Operate computers programmed with accounting software to record, store, and analyze information.",43-3031.00,3313,Regnskapsførere,0.0022,E1,1.0,0.0095,68,0.5441,1.0
649,6,"Økonomiske og administrative fag, andre",6,2486,"Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",43-3031.00,3313,Regnskapsførere,0.0022,E1,1.0,,,,
649,6,"Økonomiske og administrative fag, andre",7,20705,"Perform personnel functions, such as selection, training, or evaluation.",11-1021.00,1420,Varehandelssjefer,0.0021,E2,0.5,,,,
649,6,"Økonomiske og administrative fag, andre",8,2495,"Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents.",43-3031.00,3313,Regnskapsførere,0.002,E1,1.0,,,,
649,6,"Økonomiske og administrative fag, andre",9,20700,Direct administrative activities directly related to making products or providing services.,11-1021.00,1420,Varehandelssjefer,0.002,E2,0.5,,,,
649,6,"Økonomiske og administrative fag, andre",10,5193,Confer with parents and staff to discuss educational activities and policies and students' behavioral or learning problems.,11-9031.00,1341,Ledere av omsorgstjenester for barn,0.002,E0,0.0,,,,
651,6,Biologiske fag,1,694,Greet customers and ascertain what each customer wants or needs.,41-2031.00,5223,Butikkmedarbeidere,0.0044,E0,0.0,,,,1.0
651,6,Biologiske fag,2,2430,Receive payment or obtain credit authorization.,41-2022.00,5223,Butikkmedarbeidere,0.0042,E0,0.0,0.0078,66,0.2727,0.8148
651,6,Biologiske fag,3,700,"Recommend, select, and help locate or obtain merchandise based on customer needs and desires.",41-2031.00,5223,Butikkmedarbeidere,0.0042,E2,0.5,0.1157,1153,0.4605,0.9403
651,6,Biologiske fag,4,19610,"Direct engineering activities, ensuring compliance with environmental, safety, or other governmental regulations.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.004,E2,0.5,,,,
651,6,Biologiske fag,5,148,Inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0038,E0,0.0,0.0036,15,0.0,1.0
651,6,Biologiske fag,6,151,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",17-2051.00,2142,Sivilingeniører (bygg og anlegg),0.0034,E2,0.5,,,,
651,6,Biologiske fag,7,8232,"Feed and water animals, and clean and disinfect pens, cages, yards, and hutches.",45-2021.00,6221,Havbruksarbeidere,0.0023,E0,0.0,,,,
651,6,Biologiske fag,8,8235,"Select animals to be bred, and semen specimens to be used, according to knowledge of animals, genealogies, traits, and desired offspring characteristics.",45-2021.00,6221,Havbruksarbeidere,0.0022,E2,0.5,,,,
651,6,Biologiske fag,9,8237,"Observe animals in heat to detect approach of estrus and exercise animals to induce or hasten estrus, if necessary.",45-2021.00,6221,Havbruksarbeidere,0.0022,E0,0.0,,,,
651,6,Biologiske fag,10,15981,"Develop sustainability project goals, objectives, initiatives, or strategies in collaboration with other sustainability professionals.",13-1199.05,2422,Høyere saksbehandlere i offentlig og privat virksomhet,0.0021,E2,0.5,0.0029,21,1.0,
652,6,Fysiske og kjemiske fag,1,16626,"Interpret the results of all methods of non-destructive testing (NDT), such as acoustic emission, electromagnetic, leak, liquid penetrant, magnetic particle, neutron radiographic, radiographic, thermal or infrared, ultrasonic, vibration analysis, and visual testing.",17-3029.01,3116,Kjemiingeniører,0.0042,E2,0.5,,,,
652,6,Fysiske og kjemiske fag,2,16620,"Interpret or evaluate test results in accordance with applicable codes, standards, specifications, or procedures.",17-3029.01,3116,Kjemiingeniører,0.0042,E2,0.5,,,,
652,6,Fysiske og kjemiske fag,3,16625,Prepare reports on non-destructive testing results.,17-3029.01,3116,Kjemiingeniører,0.0041,E2,0.5,,,,1.0
652,6,Fysiske og kjemiske fag,4,18535,"Set up, maintain, calibrate, clean, and test sterility of medical laboratory equipment.",29-2012.00,3212,Bioingeniører,0.0035,E0,0.0,,,,
652,6,Fysiske og kjemiske fag,5,1902,"Conduct chemical analyses of body fluids, such as blood or urine, using microscope or automatic analyzer to detect abnormalities or diseases and enter findings into computer.",29-2012.00,3212,Bioingeniører,0.0033,E2,0.5,,,,
652,6,Fysiske og kjemiske fag,6,1904,"Analyze the results of tests or experiments to ensure conformity to specifications, using special mechanical or electrical devices.",29-2012.00,3212,Bioingeniører,0.0032,E2,0.5,,,,
652,6,Fysiske og kjemiske fag,7,694,Greet customers and ascertain what each customer wants or needs.,41-2031.00,5223,Butikkmedarbeidere,0.0022,E0,0.0,,,,1.0
652,6,Fysiske og kjemiske fag,8,2430,Receive payment or obtain credit authorization.,41-2022.00,5223,Butikkmedarbeidere,0.0021,E0,0.0,0.0078,66,0.2727,0.8148
652,6,Fysiske og kjemiske fag,9,700,"Recommend, select, and help locate or obtain merchandise based on customer needs and desires.",41-2031.00,5223,Butikkmedarbeidere,0.0021,E2,0.5,0.1157,1153,0.4605,0.9403
652,6,Fysiske og kjemiske fag,10,34,"Review processing schedules or production orders to make decisions concerning inventory requirements, staffing requirements, work procedures, or duty assignments, considering budgetary limitations and time constraints.",11-3051.00,1321,Ledere av industriproduksjon mv.,0.002,E2,0.5,,,,
653,6,Matematikk og statistikk,1,14623,Analyze problems to develop solutions involving computer hardware and software.,15-1221.00,2511,Systemanalytikere/-arkitekter,0.0066,E1,1.0,0.0073,58,0.5862,1.0
653,6,Matematikk og statistikk,2,14629,"Conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",15-1221.00,2511,Systemanalytikere/-arkitekter,0.0054,E1,1.0,0.5036,4962,0.371,0.7254
653,6,Matematikk og statistikk,3,14626,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",15-1221.00,2511,Systemanalytikere/-arkitekter,0.0053,E1,1.0,,,,
653,6,Matematikk og statistikk,4,22478,"Supervise students in classrooms, halls, cafeterias, school yards, and gymnasiums, or on field trips.",25-9042.00,5312,Skoleassistenter,0.0028,E0,0.0,,,,
